filename,Class,F0_mean,SpecCentroid,RMS,SpecRolloff85,MFCC1_mean,MFCC2_mean,MFCC3_mean,Onset_max
123__[vio][nod][cla]2167__3.wav,vio,927.1445933930185,2672.2572181987416,0.0132734375,4839.753042367788,-429.41205,44.99375,-32.884617,5.9744177
134__[vio][nod][cla]2156__2.wav,vio,398.67640707612014,1752.542914506785,0.013854963,3096.3089693509614,-382.85217,125.986946,-52.778088,4.0065503
[vio][cla]2102__1.wav,vio,239.55999449772756,2127.2068573170313,0.017175902,4317.3244065504805,-396.2994,102.52164,38.488605,5.6724844
[vio][jaz_blu]2093__1.wav,vio,130.49231676402238,2182.2171059743177,0.09931256,4469.2991286057695,-110.703064,94.073555,-14.898568,5.874569
009__[vio][nod][cla]2178__2.wav,vio,115.28142991861604,2020.793175378436,0.039324503,3898.669245793269,-232.99454,98.50682,-17.423311,3.4948292
[vio][jaz_blu]2228__3.wav,vio,962.1693896224925,2105.25447431913,0.1591921,4234.670034555288,-110.310684,94.91953,-5.220247,6.601032
114__[vio][nod][cla]2184__1.wav,vio,358.132886036275,1952.666793295893,0.015562453,4002.939640925481,-391.10013,121.408646,14.23157,7.4635773
[vio][jaz_blu]2134__3.wav,vio,103.36300552691932,2474.1642033664257,0.17182556,5024.77294921875,-48.901203,89.427185,-16.344685,5.9848447
125__[vio][nod][cla]2151__3.wav,vio,296.70003055917874,1443.1902557648718,0.060864586,2790.1233849158652,-281.339,105.87635,-13.279686,3.1738164
[vio][cla]2103__1.wav,vio,74.80334544138299,1358.0675240025776,0.022660043,2734.799616887019,-322.3138,147.02304,-22.988264,4.0184264
[vio][cla]2257__3.wav,vio,246.95882156971282,1483.3127202088144,0.037459526,2928.184344951923,-263.45175,131.47504,-23.100677,3.2723162
135__[vio][nod][cou_fol]2199__2.wav,vio,435.5145853273244,2894.0794686303643,0.11155119,5343.629995492788,-120.217896,47.122852,-52.644043,9.275066
[vio][cla]2225__2.wav,vio,96.40154622719521,1131.9022419444022,0.10640497,1986.2723482572114,-200.11877,171.35725,-41.626785,2.5098214
[vio][cla]2270__2.wav,vio,224.18987574746058,1826.605474984631,0.030531645,3506.599308894231,-274.2649,127.936,-41.71634,6.895175
077__[vio][nod][cla]2166__2.wav,vio,116.02058533897885,1598.973702976675,0.050521836,3184.1810021033652,-219.71336,131.4512,-19.184698,6.503382
[vio][pop_roc]2141__3.wav,vio,82.13071059875367,1816.6869228959395,0.14159496,4038.3866060697114,-119.74647,109.57795,2.5657618,5.013887
[vio][jaz_blu]2091__3.wav,vio,327.11294526217716,2245.365952017755,0.10129764,4869.568246694712,-133.55952,92.98805,6.0931106,4.4690323
[vio][jaz_blu]2136__1.wav,vio,747.2239414252789,3185.4500095617645,0.15539804,6285.045072115385,-94.13019,41.73599,-6.437269,6.3056784
[vio][pop_roc]2252__1.wav,vio,67.43848578251293,2805.1645909160734,0.2995315,5459.081092247596,37.71781,67.51502,-9.7348995,4.058537
[vio][pop_roc]2139__2.wav,vio,77.51337404366652,2537.5274168240508,0.08814765,5565.504807692308,-109.036285,83.20415,0.7569539,7.132227
[vio][jaz_blu]2132__2.wav,vio,297.0216934199748,920.8876044887909,0.063616,1559.1695462740386,-308.2825,183.57481,-11.899053,7.2982044
[vio][pop_roc]2251__1.wav,vio,200.8403152070167,2022.377843441636,0.02760533,3794.481670673077,-296.87567,81.39477,-35.10142,2.0100098
042__[vio][nod][cla]1687__1.wav,vio,107.67681403134634,1327.953860117959,0.07572967,2655.375225360577,-251.9547,156.6095,-39.732433,1.906083
[vio][pop_roc]2129__1.wav,vio,78.19608058430421,2757.371637311678,0.09671823,5338.660794771635,-87.4282,65.80529,-18.79259,5.0628357
[vio][cla]2213__2.wav,vio,148.53243533480395,800.1970530022618,0.03233771,1399.5753831129807,-362.3805,183.1906,-15.3870325,2.68272
126__[vio][nod][cla]2185__1.wav,vio,455.6949524823341,1217.167696851903,0.012708147,2412.712590144231,-437.69403,125.41571,-23.899702,4.9560537
114__[vio][nod][cla]2184__2.wav,vio,272.9510351754951,2029.9076984646713,0.008375514,4000.2894005408652,-425.55396,108.69316,-41.82965,3.4828813
[vio][jaz_blu]2235__1.wav,vio,95.22506438596959,2010.0034113655906,0.17754646,4409.337439903846,-82.77785,98.06781,3.5327475,7.0265765
096__[vio][dru][pop_roc]2201__3.wav,vio,91.61862738596633,2390.8161294119504,0.20271337,4861.12060546875,-57.28672,91.495285,-8.709444,5.60447
121__[vio][nod][cla]2161__2.wav,vio,856.7202847393132,1879.7781202393858,0.03008946,3500.884728064904,-377.13022,97.927284,9.318562,5.870793
[vio][pop_roc]2250__2.wav,vio,68.03911018548007,2014.7018995208878,0.2841994,4502.178673377404,-41.162296,96.09976,10.758907,7.396497
[vio][cla]2214__3.wav,vio,120.43329678969215,1344.727981566784,0.011155708,2756.4984600360576,-451.92392,120.29269,-26.15473,2.6096866
104__[vio][nod][cla]2158__3.wav,vio,270.3351468014136,1793.9955645123669,0.019308029,3216.977726862981,-325.84283,124.61674,-50.86542,3.242761
[vio][jaz_blu]2281__3.wav,vio,71.32409829914448,2379.3120055770796,0.1417354,5331.62109375,-51.90466,92.889336,-1.3720778,3.686363
[vio][pop_roc]2121__2.wav,vio,102.97579574244403,3519.485529560421,0.15436837,7444.939340444712,-33.610554,47.188244,15.534096,5.933588
[vio][pop_roc]2275__1.wav,vio,103.78072552847964,2393.9927980809653,0.15060812,4630.384051983173,-68.217804,80.616646,-18.884151,4.4057274
[vio][cla]2267__2.wav,vio,172.7325959282439,1795.8809394022276,0.07707876,3513.473369891827,-194.27145,119.52844,-26.039444,2.8608828
[vio][cla]2122__3.wav,vio,297.38749923198975,1595.500026920043,0.015759515,2925.202824519231,-368.84567,108.66992,-41.851067,2.528235
058__[vio][nod][cla]2174__3.wav,vio,476.38682006672343,1999.0198471928486,0.019888071,3662.5493915264424,-293.02704,114.13836,-38.762764,8.044125
[vio][pop_roc]2269__2.wav,vio,439.42493227811883,2585.8862974445865,0.070812814,5004.2335862379805,-163.30327,74.36546,-12.648197,3.950941
007__[vio][nod][cla]2103__2.wav,vio,418.5613088865182,1791.1023435124062,0.016467078,3463.284442608173,-368.72513,110.89072,-20.036032,5.925635
[vio][cla]2087__1.wav,vio,451.42292443335884,2294.1851378179927,0.0031447026,4178.103966346154,-492.57037,63.823624,-47.5163,2.8357508
[vio][pop_roc]2131__3.wav,vio,69.19151885649063,1615.6085773654693,0.22202174,3302.862079326923,-59.515594,121.11995,-12.269219,5.2131677
[vio][cla]2270__3.wav,vio,127.60067579654961,1674.28287627855,0.03811845,3295.8223783052886,-257.11365,133.96611,-29.901361,5.7428102
[vio][jaz_blu]2142__3.wav,vio,175.56844731221614,1362.5625476463904,0.08768083,2572.7208533653848,-220.59634,147.66986,-15.282014,8.980421
[vio][jaz_blu]2086__1.wav,vio,293.63829633890987,1370.977273973361,0.07051459,2509.8604642427886,-295.63126,130.71227,14.4714,10.008496
128__[vio][nod][cou_fol]2197__2.wav,vio,138.07597695075697,1521.5900053836078,0.08822706,2880.6456580528848,-194.06519,125.4745,-50.19071,6.146811
[vio][pop_roc]2141__2.wav,vio,77.28395691528571,1437.6278238157447,0.13009994,3249.691631610577,-167.79895,116.46049,-0.89534205,4.1580524
[vio][jaz_blu]2232__2.wav,vio,114.227741421046,851.8229813474569,0.06523511,1727.3769906850962,-278.99393,202.51079,-45.338768,4.743148
[vio][cla]2112__3.wav,vio,341.85010342320993,1790.9863016242207,0.04131247,3499.6424278846152,-301.8647,120.00643,-20.285837,5.335248
[vio][pop_roc]2100__3.wav,vio,488.7345689000685,2917.5713127765475,0.18951349,5619.751915564904,-55.29904,54.479237,-6.4736423,7.0066123
122__[vio][nod][cla]2176__3.wav,vio,707.7999856748582,2310.2285909007455,0.012401388,4522.469576322115,-470.0889,66.16412,-10.490433,4.842453
045__[vio][nod][cla]2173__2.wav,vio,239.62982694203663,2133.4094232351645,0.023815427,3720.3577599158652,-342.42664,70.08799,-53.219467,4.197622
027__[vio][dru][cou_fol]2189__1.wav,vio,69.91167835257477,3199.2232518022806,0.2518094,6247.113506610577,19.490961,54.659256,-2.9335825,3.4889035
[vio][cla]2256__1.wav,vio,180.28978589906637,1678.3713577873325,0.03112662,3278.016075721154,-278.51862,120.049805,-29.703547,2.8437846
137__[vio][nod][cou_fol]2190__1.wav,vio,213.15416910823697,1831.3595964782178,0.13887294,3045.87158203125,-133.29678,164.93393,-107.701324,5.5290003
180__[vio][nod][cla]2211__3.wav,vio,106.04476736923156,2022.4979325010584,0.024271041,4322.624887319712,-274.28784,95.542305,-0.75437826,2.8450246
[vio][pop_roc]2130__1.wav,vio,1287.6002505037025,3169.2544528038216,0.04163991,5015.662747896635,-380.48474,41.71974,-41.25403,3.204988
[vio][pop_roc]2105__3.wav,vio,200.91419155858125,963.4298457686364,0.06973048,1662.032001201923,-262.21524,167.00026,-18.934544,5.492055
116__[vio][nod][cla]2164__3.wav,vio,80.69300147221027,1644.2314115604686,0.048074547,3005.4554161658652,-221.90697,132.41739,-31.271198,3.2528038
[vio][pop_roc]2206__1.wav,vio,70.2292848051813,1554.503773249385,0.055262223,2880.397198016827,-178.00859,142.80823,-34.566708,3.2099962
082__[vio][nod][cla]2165__1.wav,vio,161.60169416138348,1371.071841327354,0.061440356,2619.51416015625,-221.80862,142.21915,-20.673944,5.847802
[vio][pop_roc]2105__2.wav,vio,217.4754990356123,961.0030873093339,0.072593406,1635.115497295673,-265.10938,166.9525,-16.475576,4.9844995
[vio][pop_roc]2274__2.wav,vio,76.18733928599373,3167.853199289646,0.21793617,6592.141676682692,6.2523675,61.523586,7.980451,4.9088206
171__[vio][nod][cou_fol]2195__2.wav,vio,407.0652175412621,1853.5109153296398,0.041831262,3476.7841045673076,-307.63882,77.463104,-29.785145,4.9623632
133__[vio][nod][cla]2168__1.wav,vio,247.71281897602032,1418.302041132999,0.05247079,2682.7886493389424,-241.76643,143.66542,-37.15331,3.9034133
[vio][cla]2103__3.wav,vio,81.91055603490868,1301.9104035182233,0.026573628,2624.980280949519,-311.95276,148.3527,-20.77462,4.23153
[vio][cla]2135__3.wav,vio,382.3733067430126,1467.1387979064677,0.0025868318,2617.9405799278848,-549.2573,131.19786,4.083802,2.2050526
135__[vio][nod][cou_fol]2199__3.wav,vio,433.9326560149981,2989.5160076764405,0.09896614,5477.715594951923,-122.48451,44.504604,-52.897804,7.5183315
115__[vio][nod][cla]2150__3.wav,vio,331.9568087111011,2302.3278794369717,0.054008007,4460.6858473557695,-231.35255,70.13043,-29.284199,4.3327312
153__[vio][nod][cla]2152__3.wav,vio,225.4746954522602,2223.639775886,0.060552992,4347.5537109375,-187.8373,78.36073,-48.569557,5.197772
[vio][cla]2279__1.wav,vio,0.0,1330.1692903117898,0.123634145,2684.2794095552886,-126.17931,154.33765,-22.738083,3.0535676
103__[vio][nod][cla]2175__2.wav,vio,120.46060174837542,966.5886206793674,0.034768563,1771.5200570913462,-324.02722,167.1496,15.198615,10.915578
074__[vio][nod][cla]2159__2.wav,vio,860.7720499537327,2488.897586697965,0.032683432,4179.180626502404,-368.03503,29.981604,-48.653618,5.34333
[vio][pop_roc]2203__1.wav,vio,243.18049387834697,3011.541117315091,0.03660665,6164.459134615385,-209.0679,52.16628,-19.593079,2.4310722
[vio][pop_roc]2110__2.wav,vio,83.03035240392565,2356.334012928428,0.2604352,4732.9152268629805,8.206783,87.61788,-15.048332,5.832358
[vio][jaz_blu]2281__2.wav,vio,78.62182176822742,2586.1440630128213,0.14850311,5627.288536658654,-42.921528,84.57113,-8.246912,5.5764084
[vio][pop_roc]2204__1.wav,vio,106.07009302696675,1743.0353316299147,0.10007248,3584.532940204327,-215.95566,90.306305,-16.314362,15.858737
[vio][jaz_blu]2136__2.wav,vio,951.2961973259125,3371.4064298973103,0.16173711,6699.890512319712,-69.3282,43.93789,-2.3338284,5.0698905
[vio][pop_roc]2130__3.wav,vio,313.87769731371037,1881.4663517275733,0.030852139,3460.054462139423,-331.13184,82.259315,-65.6816,3.7462578
[vio][jaz_blu]2234__2.wav,vio,669.9952110316766,2302.7248432696924,0.13152485,4783.6838942307695,-128.36165,86.169106,11.599294,5.079637
[vio][jaz_blu]2106__1.wav,vio,83.00760214612876,1129.319758419597,0.07570865,1834.2148061899038,-211.61096,161.55577,23.343979,7.8859663
[vio][pop_roc]2243__1.wav,vio,94.15524333484922,1249.6618376760878,0.059812166,2531.7249474158652,-229.48477,158.51839,-25.43555,2.9005747
[vio][jaz_blu]2117__3.wav,vio,106.05755126042192,2611.446048576672,0.08732906,6049.256497896635,-146.65707,72.534424,17.758244,5.3299985
[vio][cla]2219__3.wav,vio,552.6206704217393,2068.621210580304,0.048437703,4144.810321514423,-245.77371,92.61328,-7.844709,4.450413
[vio][cla]2111__2.wav,vio,322.0466423747853,1801.1562746201596,0.026290998,3136.5594951923076,-295.53186,123.613686,-58.80472,6.956286
[vio][jaz_blu]2238__2.wav,vio,149.4228088196284,1628.4483729964868,0.13599323,2989.471153846154,-133.47981,133.93365,-44.81721,3.7589095
[vio][pop_roc]2099__2.wav,vio,117.78679263572042,1316.0605960616022,0.04784463,2492.9651817908652,-299.48383,120.576805,4.127167,12.463391
[vio][pop_roc]2126__1.wav,vio,107.33394091605186,855.9043639871514,0.048455562,1626.9163161057693,-306.06268,170.35498,-6.9898906,2.4792173
[vio][pop_roc]2202__1.wav,vio,104.32071931110985,1341.0103367777149,0.036662336,3021.6881385216348,-314.2378,117.083534,5.3967285,5.225189
009__[vio][nod][cla]2178__1.wav,vio,199.3184245899718,1737.9383762991752,0.039338656,3384.7710712139424,-250.22787,110.98157,-12.993255,3.8518684
017__[vio][nod][cla]2153__1.wav,vio,104.69467565337843,1894.8687184739258,0.0708334,3789.6781099759614,-174.72221,105.851006,-18.303772,4.11647
093__[vio][nod][cla]2180__2.wav,vio,213.64076167616378,1763.1434178653096,0.047266144,3363.9832481971152,-231.49605,123.74028,-36.125828,7.2911515
[vio][cla]2216__2.wav,vio,187.05367667413702,1523.9686600469906,0.016700974,2931.1658653846152,-371.26016,117.16358,-30.339268,2.6749218
[vio][jaz_blu]2119__1.wav,vio,99.1349662028307,1890.5739394371496,0.11725842,4192.5146484375,-129.41983,112.53266,3.49448,10.708878
[vio][pop_roc]2254__2.wav,vio,71.99154042122804,1930.3302397021293,0.07992159,4193.177208533654,-136.4328,105.30508,-8.914791,4.03625
[vio][pop_roc]2144__3.wav,vio,114.48161003310346,2812.9683328799383,0.06255424,5627.6198167067305,-167.65012,65.52485,-11.17086,7.6208854
[vio][pop_roc]2274__3.wav,vio,84.93420226271083,3236.4992038591613,0.21173204,6705.687913161058,2.4893494,57.297543,7.306336,6.2986693
[vio][pop_roc]2203__3.wav,vio,207.28562195283715,3225.9618787113977,0.024322014,6388.9013671875,-221.90454,46.91476,-18.912127,1.888999
[vio][jaz_blu]2104__3.wav,vio,89.62400620114158,1268.1391891448418,0.113629654,2649.0809044471152,-205.79086,167.97635,-63.920063,10.513607
126__[vio][nod][cla]2185__3.wav,vio,212.51706122612114,961.9785402045852,0.010340522,1992.9807692307693,-445.80215,165.48753,-22.270035,2.4715154
174__[vio][nod][cla]2157__1.wav,vio,623.757310800769,1828.2760258863943,0.023642752,3367.2960486778848,-342.26184,117.12757,-39.104694,7.3007765
[vio][pop_roc]2247__2.wav,vio,584.089915964745,1566.535730278039,0.045566786,2934.3958458533652,-303.1122,115.37517,-4.047119,16.466259
130__[vio][nod][cla]2154__2.wav,vio,1395.3404979917113,2072.6764501520465,0.023820791,3566.7266376201924,-384.06018,100.931,-30.235615,3.875014
171__[vio][nod][cou_fol]2195__1.wav,vio,529.185641085934,2034.2112530082459,0.0375847,3831.9991361177886,-330.15546,67.25337,-23.050877,5.2929325
[vio][pop_roc]2253__1.wav,vio,77.23339055311867,2401.738907522121,0.22919773,5331.869553786058,-36.275066,80.04697,4.599684,4.6951103
[vio][cla]2260__1.wav,vio,373.5437128120362,1612.222993575222,0.015801014,2885.9461388221152,-378.925,114.24687,-72.61184,3.4103522
[vio][jaz_blu]2108__1.wav,vio,89.6804910273068,2030.334477284434,0.17977475,4651.668795072115,-81.95323,95.99655,5.7548437,6.42311
[vio][jaz_blu]2084__3.wav,vio,384.64733778718426,2234.631522702941,0.05392771,4528.101337139423,-252.60931,75.29183,5.7803755,4.402515
[vio][pop_roc]2140__1.wav,vio,79.8136665129762,2679.656125040104,0.117994234,5015.911207932692,-88.45114,67.49217,-14.411183,5.015894
[vio][jaz_blu]2234__3.wav,vio,82.57639507110623,2035.4416966712236,0.111294076,4530.006197415865,-133.40488,97.91948,14.540122,3.9091597
[vio][pop_roc]2245__1.wav,vio,84.31943071144624,2064.3498193223772,0.26045167,4582.845365084135,-22.469292,101.62297,-6.08186,6.2480335
[vio][jaz_blu]2097__2.wav,vio,146.99695581671835,2222.3943698054604,0.115822434,4775.567533052885,-137.25919,87.72517,6.308238,5.513386
[vio][pop_roc]2100__2.wav,vio,75.87210400442146,2828.6887760653867,0.22805595,5294.766188401442,-10.0583105,60.193104,-6.962943,2.72603
137__[vio][nod][cou_fol]2190__2.wav,vio,155.64825702351982,1830.5919268519442,0.14690475,2992.6183143028848,-134.37411,162.97603,-102.68366,4.9491124
074__[vio][nod][cla]2159__1.wav,vio,419.02476758465053,1511.8049357605032,0.017974641,2857.7045147235576,-432.9202,92.803696,-52.968548,3.9459565
026__[vio][nod][cla]2148__1.wav,vio,210.91662963867984,1765.6712133347787,0.027676405,3456.3275615985576,-283.86206,114.91034,-24.701756,7.306114
178__[vio][nod][cou_fol]2196__2.wav,vio,100.4779939007362,1737.5636928767776,0.09609268,3353.79638671875,-231.76863,98.097984,-9.916386,5.4637766
[vio][pop_roc]2099__3.wav,vio,72.64484943602719,1284.2993441184856,0.045202304,2530.896747295673,-262.91644,135.80931,-5.6200233,8.482517
083__[vio][dru][pop_roc]2200__3.wav,vio,92.89690720828067,1706.445548088685,0.10658198,3675.303673377404,-113.47702,121.32587,-5.8717513,5.441598
[vio][pop_roc]2120__1.wav,vio,368.06352121403785,1569.3531776310083,0.028832227,3096.557429387019,-356.46353,97.258575,4.843167,5.9532895
[vio][pop_roc]2274__1.wav,vio,81.51898376934525,2843.2740330915226,0.20399755,5929.830040564904,10.431043,74.84941,-5.8575807,4.7512364
[vio][jaz_blu]2236__2.wav,vio,356.02088025608657,2345.4969328181405,0.033723157,4027.371544471154,-353.09525,23.905903,-53.840515,4.518446
[vio][cla]2219__2.wav,vio,986.8908497314989,2101.6849687138692,0.057785958,3934.6131310096152,-256.83228,87.38517,-10.579898,3.3782442
[vio][pop_roc]2096__2.wav,vio,76.99085186481703,2668.2255847057036,0.13523409,5377.586200420673,-61.09192,76.41843,-4.5124345,6.7452765
[vio][pop_roc]2121__1.wav,vio,92.2623626225476,3460.945601152352,0.15847777,7324.6018629807695,-25.728815,50.02971,12.976181,7.639607
[vio][pop_roc]2251__2.wav,vio,173.396983219235,2097.761732911377,0.036343012,3900.822566105769,-263.43484,75.03944,-41.0175,2.205248
103__[vio][nod][cla]2175__1.wav,vio,359.12078899527313,1802.352100934999,0.036103945,3445.726600060096,-280.95023,119.285126,-1.2945863,9.898736
042__[vio][nod][cla]1687__3.wav,vio,223.86071555752918,1442.082258873895,0.06456238,2449.070575420673,-247.51239,143.8833,-71.48533,2.178905
[vio][jaz_blu]2229__2.wav,vio,66.49206421042146,2821.523932080853,0.10038107,5780.422738882212,-74.271095,71.616585,-1.1721203,7.104601
[vio][jaz_blu]2224__2.wav,vio,95.94353970792366,1076.042443850353,0.04741015,2198.208759014423,-288.7435,176.10252,-45.46564,6.8053875
[vio][jaz_blu]2235__3.wav,vio,89.5785959924835,2129.5494072122974,0.18461886,4814.989858774038,-73.79109,90.809074,10.802246,6.0116277
143__[vio][nod][cla]2147__3.wav,vio,218.17126566145873,2010.234168392948,0.0352588,3764.1695462740386,-250.64986,105.758934,-24.733938,3.685577
[vio][pop_roc]2246__1.wav,vio,68.5684235763825,1325.3728816748278,0.0778265,2918.080303485577,-222.0941,146.761,-13.192847,6.8518424
017__[vio][nod][cla]2153__3.wav,vio,93.04691159456233,2138.0213749620734,0.09035619,4450.084885817308,-125.15859,96.81182,-11.334127,4.793852
[vio][cla]2214__1.wav,vio,387.28227138499255,1192.2624634535482,0.01850196,2258.750187800481,-402.80157,137.64099,-29.467607,2.8275392
[vio][jaz_blu]2137__3.wav,vio,84.87892316434446,613.8416363160612,0.16138934,1120.3891225961538,-252.0434,204.48128,-11.086823,9.193729
[vio][pop_roc]2105__1.wav,vio,157.5477087850619,1291.4404094176653,0.063879125,2377.265625,-254.05304,144.08904,-15.086341,3.940587
155__[vio][nod][cla]2171__1.wav,vio,147.0320035977081,2286.9051347429813,0.017712569,4572.906963641827,-316.1042,78.48401,-23.216763,3.9609454
[vio][jaz_blu]2268__1.wav,vio,68.20193472551516,1424.9551727910339,0.19701345,2847.9317533052886,-116.859825,126.53522,-4.269751,6.3020635
[vio][pop_roc]2118__2.wav,vio,112.75473420287587,2234.3249593714004,0.16239035,4288.917142427885,-55.826294,99.94593,-36.258255,6.7573085
[vio][pop_roc]2206__3.wav,vio,548.7700907542511,1942.4698362873567,0.10584203,3553.723895733173,-100.911896,116.420296,-39.68546,2.8253999
[vio][pop_roc]2203__2.wav,vio,479.53039424065486,2984.5556372381875,0.04771748,6146.073091947115,-209.09976,47.06504,-17.148561,2.7029676
[vio][jaz_blu]2124__2.wav,vio,109.6945121251088,804.1224110464559,0.121935666,1354.8525766225962,-236.1829,161.54333,17.273466,4.4001913
[vio][cla]2277__1.wav,vio,230.41349744760956,1317.9599275851883,0.032672968,2652.228064903846,-326.14124,132.17206,-31.931114,2.7044559
[vio][jaz_blu]2238__1.wav,vio,84.52720674771032,1023.1863990292258,0.121126406,2151.6639122596152,-203.80463,196.80751,-51.425903,3.2807422
[vio][jaz_blu]2137__1.wav,vio,95.68598464836113,701.0063079892815,0.14989968,1404.296123798077,-245.5298,217.06677,-26.135414,5.439461
134__[vio][nod][cla]2156__1.wav,vio,319.6853776546974,1619.585345897223,0.028423108,3053.9879432091348,-346.30963,138.25676,-32.118347,3.5992367
[vio][cla]2222__3.wav,vio,96.85842836309676,1057.366967227479,0.06504958,1940.1416015625,-222.76305,180.4981,-26.622469,2.2144716
[vio][jaz_blu]2098__1.wav,vio,183.14473303383045,1755.016067811095,0.051780287,3871.587101862981,-261.63422,109.25872,29.10135,5.525986
[vio][jaz_blu]2133__1.wav,vio,190.71806242510792,1169.3448950285456,0.06626703,2262.6427283653848,-245.9852,198.95976,-75.38336,10.387788
096__[vio][dru][pop_roc]2201__2.wav,vio,78.30114339542108,2831.815580816553,0.17525181,5813.716383713942,-68.73909,72.79453,6.2992053,12.273523
165__[vio][nod][cla]2179__3.wav,vio,235.1665093867572,1445.495860171211,0.015535338,2709.0425931490386,-392.23267,128.24982,-44.208374,6.181651
[vio][cla]2216__1.wav,vio,858.680270328998,2173.5885184143403,0.018592335,4108.700796274038,-378.3021,84.82935,-31.278418,3.3646488
[vio][pop_roc]2275__3.wav,vio,101.75501660483988,3048.592003818521,0.16407564,6522.3244065504805,-84.535866,55.13396,2.8167288,5.017268
171__[vio][nod][cou_fol]2195__3.wav,vio,363.0534025256463,1626.4276015739238,0.029206106,3160.5772986778848,-358.2023,93.93395,-15.449102,3.0571172
017__[vio][nod][cla]2153__2.wav,vio,271.83283815684877,1815.947168808922,0.07293104,3804.585712139423,-174.89798,109.90086,-13.520199,4.8062463
094__[vio][nod][cou_fol]2192__3.wav,vio,98.84345032149969,1991.2712766378347,0.13182966,4165.018404447115,-91.87033,98.14159,-10.979676,4.576022
[vio][pop_roc]2204__2.wav,vio,109.91119227413856,1775.0662679879513,0.13324407,3872.829402043269,-174.71466,92.986404,-24.808609,11.63715
153__[vio][nod][cla]2152__1.wav,vio,182.43848348550793,1808.0759177408459,0.015017183,3311.061260516827,-338.95703,103.760956,-52.54034,2.8443224
[vio][pop_roc]2140__2.wav,vio,91.02843989700587,2587.0839029108442,0.12126741,5105.770920973558,-90.10141,70.72309,-8.627323,5.7615085
[vio][jaz_blu]2092__1.wav,vio,329.7001445759942,1670.027598574065,0.10008232,3168.196739783654,-207.12598,106.60358,12.452099,4.424935
[vio][pop_roc]2085__3.wav,vio,105.1377175117361,1016.5266549850367,0.05681209,2068.7610802283652,-340.89532,163.27353,-50.311825,3.8591204
084__[vio][nod][cla]2149__2.wav,vio,178.69476104399672,2423.175935883377,0.03513527,4474.765249399038,-256.5356,90.06842,-27.825111,4.214107
108__[vio][nod][cou_fol]2193__1.wav,vio,245.97724660610692,2147.240250103135,0.05988256,3860.9033203125,-185.62082,96.106995,-60.71814,4.7977715
[vio][jaz_blu]2268__3.wav,vio,67.31666227470707,1533.079451715253,0.21085823,2909.3013822115386,-84.95591,128.7804,-8.797417,9.621024
[vio][cla]2095__1.wav,vio,133.0294303985776,1053.4225871639549,0.015278853,1802.2462815504807,-460.38904,147.40598,-21.680063,2.3876963
[vio][jaz_blu]2205__2.wav,vio,240.57276893247274,1523.5562806564599,0.06084231,3243.894230769231,-262.4703,161.15218,-53.160378,5.8736806
[vio][cla]2280__3.wav,vio,88.02883839459636,1337.0251314591321,0.072960325,2725.689415564904,-172.6694,154.11908,-22.33149,3.1069155
[vio][jaz_blu]2107__1.wav,vio,160.78726350292598,1603.2881022373228,0.088857636,3303.6902794471152,-173.41475,127.66366,-12.816431,7.368227
[vio][jaz_blu]2242__1.wav,vio,109.8017970728682,385.82255486023934,0.08021894,614.77294921875,-400.86395,213.52171,76.076706,3.148849
[vio][jaz_blu]2205__3.wav,vio,195.65736547109043,1423.3516734718996,0.09096351,3088.3582481971152,-224.94574,168.21324,-55.163815,4.5841513
[vio][cla]2213__1.wav,vio,229.5639612561468,1231.481946349812,0.022357872,2261.2347881610576,-397.94867,127.87046,-33.05716,3.1300187
[vio][cla]2217__3.wav,vio,619.46557761196,1671.5048357328549,0.032710705,3194.036583533654,-275.7038,136.88904,-23.399343,2.5622916
[vio][cla]2217__2.wav,vio,236.5396455458179,1435.317566838937,0.024376677,2754.2623197115386,-324.7119,140.1844,-18.04316,2.5506394
[vio][cla]2270__1.wav,vio,341.53036075654956,1675.327765052897,0.01670686,3290.2734375,-357.8624,127.69621,-26.675507,7.5081453
116__[vio][nod][cla]2164__2.wav,vio,104.1183736498438,1714.0926314186815,0.052933913,3326.7142427884614,-222.65758,136.93524,-31.059032,4.689711
[vio][jaz_blu]2089__2.wav,vio,378.8183882862774,1177.596184575145,0.11647597,2067.518780048077,-250.87433,141.31622,-38.820274,10.384863
[vio][cla]2283__3.wav,vio,370.2031232707489,1673.441024786923,0.014364747,3130.927734375,-367.04297,123.310036,-40.79922,9.261809
104__[vio][nod][cla]2158__2.wav,vio,147.50713809214042,2010.464460776084,0.0208635,3326.6314227764424,-338.60193,104.67133,-66.237366,2.8035
[vio][cla]2277__3.wav,vio,295.7496757064226,1103.0166822200376,0.016599849,2061.80419921875,-466.2241,123.707794,-19.259214,5.2050414
165__[vio][nod][cla]2179__1.wav,vio,261.87716443004587,2227.4016832734565,0.012433094,3958.7137545072114,-406.4652,69.01238,-41.242046,6.0630264
[vio][jaz_blu]2097__3.wav,vio,118.34108892938916,1980.5027714697196,0.094123036,3741.39404296875,-181.55359,94.196465,-31.81751,10.876155
[vio][jaz_blu]2229__3.wav,vio,66.49799476442796,2753.2110859349477,0.10239958,5626.377516526442,-74.43828,73.18255,-1.8249713,5.1195965
[vio][cla]2260__3.wav,vio,364.3947788433803,2364.007375180255,0.024909884,4218.851412259615,-304.7298,64.33172,-59.668095,3.2226498
